GEOID,mean
06091,0.0013797991986342693
06009,0.09222184192941348
06043,0.0034004685089945707
06105,0.11026560298038236
06027,0.0
06051,0.008398221971938324
06003,0.047424131040085055
06011,0.05929789886239859
06049,0.015529778875711614
06005,0.01916178725926945
06063,0.006351781064319378
06093,0.00930580552059461
06021,0.025190614311203778
06029,0.006719605733876725
06007,0.009898891557060707
06033,0.09377197260365193
06015,0.056456768461729964
06025,0.004307381960498957
06023,0.02517544636610683
06053,0.0069535340314136095
06073,0.0031411748832322344
06079,0.0033929109557760046
06083,0.002455719659996324
06109,0.012161871606135601
06035,0.007672156358095236
06045,0.001027305511930508
06019,0.060323945502521334
06039,0.036081418386750025
06111,0.007803594243701658
06071,0.0045652774304610014
06065,0.002681050648303623
06047,0.00935483870967741
06099,0.010255942944977251
06103,5.60193321616872E-4
06089,0.004421646475372173
06067,0.010017230995935891
06061,0.010525220918692384
06017,0.015504948620285348
06113,0.029495082668187015
06057,0.009253220719516744
06115,0.03345741434570505
06101,0.03422884722162901
06055,0.009364046482090875
06069,0.005783439013897458
06085,4.4466334199396644E-4
06087,0.006014602296484515
06097,0.0028247047870459886
06077,0.018047983894130176
06095,0.016748017741483323
06031,0.004593491867405957
06107,0.02285732552448363
06059,9.76997397870886E-4
06037,0.0016783479132952298
06013,0.007109943731814738
06001,0.005266919741419016
06075,0.0
06081,0.0
06041,0.0
