GEOID,mean
06091,80.0
06009,261.8125
06043,285.9249476987447
06105,97.29437869822485
06027,640.061403508772
06051,2328.093103448276
06003,745.3333333333334
06011,187.96474158960686
06049,479.44246031746036
06005,111.26834381551365
06063,478.1041666666667
06093,904.4710843373491
06021,456.2227530077848
06029,2565.859214806783
06007,252.50373451829452
06033,1675.528239202658
06015,209.0
06025,783.6305886736213
06023,240.2597788244932
06053,1503.604546358235
06073,1019.7308441392036
06079,1559.5557928780397
06083,3786.5333814384476
06109,653.7794894366198
06035,768.3646742780389
06045,128.05
06019,731.6698673967758
06039,260.2960243608371
06111,762.0658634538153
06071,1867.1984494972012
06065,163.87160804020098
06047,294.87419700214133
06099,157.77330145800127
06103,243.73793103448276
06089,335.7267012148501
06067,154.01845798884827
06061,614.3097815092048
06017,627.5435689601888
06113,227.60677339901463
06057,105.01962323390896
06115,190.286784822172
06101,211.91315119399903
06055,130.72212451635596
06069,105.0
06085,636.8480965645309
06087,283.34078767548766
06097,217.22222222222223
06077,121.87780056800253
06095,308.59498349834985
06031,389.5168438657269
06107,1068.8973033072232
06059,276.89254598257503
06037,6768.625
06013,73.08546255506607
06001,57.73381294964029
06075,
06081,
06041,96.0
