GEOID,mean
06091,0.03346418879981819
06009,0.017213473398100122
06043,0.016750752325875997
06105,0.23344307766767175
06027,0.006154208850095272
06051,0.020472581142716433
06003,0.043762489845832094
06011,0.03370579581569288
06049,0.01150106336543551
06005,0.0064545645907526875
06063,0.12350851462478904
06093,0.05461826068062457
06021,0.2704472042743904
06029,0.012251872006175356
06007,0.15030709855336438
06033,0.10490051490562673
06015,0.04525807460494985
06025,0.0025415581251794113
06023,0.028773268225305577
06053,0.09980297457308854
06073,0.011096884948943706
06079,0.0075352470765586025
06083,0.0019126410405097421
06109,0.017505135114116187
06035,0.04608467663036072
06045,0.0902534893136726
06019,0.09396643712738079
06039,0.1690385599577524
06111,0.008498620246854875
06071,0.0072636729034596895
06065,0.013397948411867632
06047,0.019754943827606574
06099,0.1939207102992706
06103,0.15312565905096678
06089,0.031579901963770064
06067,0.017185273050539466
06061,0.014604253253648026
06017,0.01497549358754944
06113,0.12369049315849495
06057,0.0020446891537926944
06115,0.04698709476636798
06101,0.09248067313031222
06055,0.4030234802187201
06069,0.006915997979911336
06085,0.1956169753720318
06087,0.17177961467948935
06097,0.062357844061564645
06077,0.059935645816750184
06095,0.07035633927351943
06031,0.004514003510579917
06107,0.098023593098828
06059,0.03644899128101762
06037,0.06303101405945462
06013,0.015505693939242012
06001,0.05353325179878966
06075,3.599286891284663E-4
06081,0.05185288194786719
06041,0.007208537169510555
