GEOID,mean
06091,0.0016571117826735097
06009,0.0037824507823793203
06043,0.13118429650307362
06105,0.03266666531096152
06027,6.478114579047655E-5
06051,0.007862826004592094
06003,0.016151925651314205
06011,0.03960043572495428
06049,0.04248725354532536
06005,4.4891980015551134E-4
06063,0.011052099051915718
06093,0.07865760916354746
06021,0.021497508011539348
06029,0.014879718388619352
06007,0.04810628381636043
06033,0.011486958923104943
06015,0.03885458024776423
06025,0.008116243117096184
06023,0.0013911834590693592
06053,0.007181003821768617
06073,0.0056958554979172705
06079,0.008841706589259634
06083,0.04705282686350941
06109,0.014039790844171587
06035,0.009967088271078813
06045,0.012070839765183469
06019,0.04269006657706639
06039,0.05101851532954241
06111,0.16906963619125753
06071,0.0010387293982265903
06065,0.005320053984472766
06047,0.024681689770711494
06099,0.03834329985179173
06103,0.0037214411247803187
06089,0.0029060304530876416
06067,0.00949468373480204
06061,0.004385869871414269
06017,0.01770724850885946
06113,0.027492008063202483
06057,0.007837975089538662
06115,0.03552071587064856
06101,0.06492119762525093
06055,0.1589925031546132
06069,5.330789517984397E-5
06085,0.0010169430691341834
06087,0.0
06097,0.0824150894477574
06077,0.04400939873789943
06095,0.02162333134448529
06031,0.03131747743232046
06107,0.06574251319099975
06059,0.01874656577878203
06037,0.011398779577796768
06013,0.003711856429598458
06001,2.0648358455502774E-5
06075,0.0
06081,4.4887411809437953E-4
06041,0.0
