GEOID,mean,year
6105,0.009438962,2014
6027,0,2014
6051,5.28E-04,2014
6003,0,2014
6011,0.026251305,2014
6049,0.019104049,2014
6005,0.00493597,2014
6063,0.004700318,2014
6093,0.069068518,2014
6021,0.020175248,2014
6029,0.007876692,2014
6007,0.013591372,2014
6033,0.009369755,2014
6015,2.70E-04,2014
6025,0.004045231,2014
6023,0.002290077,2014
6053,0.005193146,2014
6073,0.01434801,2014
6079,0.001192104,2014
6083,0.001490973,2014
6109,0.005624608,2014
6035,0.010866457,2014
6045,0.004023613,2014
6019,0.015559241,2014
6039,0.027338857,2014
6111,0.005402488,2014
6071,7.09E-04,2014
6065,0.001542566,2014
6047,0.009008607,2014
6099,0.007814461,2014
6103,0.003809754,2014
6089,0.049557835,2014
6067,0.003984423,2014
6061,0.050510312,2014
6017,0.069893162,2014
6113,0.022914461,2014
6057,0.001363126,2014
6115,0.02450701,2014
6101,0.040142229,2014
6055,0.021350752,2014
6069,0.00357724,2014
6085,5.08E-04,2014
6087,0,2014
6097,0.001502581,2014
6077,0.023319046,2014
6095,0.008402044,2014
6031,0.008162052,2014
6107,0.007590903,2014
6059,0.011544464,2014
6037,0.003566489,2014
6013,0.001169356,2014
6001,8.75E-04,2014
6075,0,2014
6081,0,2014
6041,8.01E-04,2014
6091,0.001379799,2015
6009,0.092221842,2015
6043,0.003400469,2015
6105,0.110265603,2015
6027,0,2015
6051,0.008398222,2015
6003,0.047424131,2015
6011,0.059297899,2015
6049,0.015529779,2015
6005,0.019161787,2015
6063,0.006351781,2015
6093,0.009305806,2015
6021,0.025190614,2015
6029,0.006719606,2015
6007,0.009898892,2015
6033,0.093771973,2015
6015,0.056456768,2015
6025,0.004307382,2015
6023,0.025175446,2015
6053,0.006953534,2015
6073,0.003141175,2015
6079,0.003392911,2015
6083,0.00245572,2015
6109,0.012161872,2015
6035,0.007672156,2015
6045,0.001027306,2015
6019,0.060323946,2015
6039,0.036081418,2015
6111,0.007803594,2015
6071,0.004565277,2015
6065,0.002681051,2015
6047,0.009354839,2015
6099,0.010255943,2015
6103,5.60E-04,2015
6089,0.004421646,2015
6067,0.010017231,2015
6061,0.010525221,2015
6017,0.015504949,2015
6113,0.029495083,2015
6057,0.009253221,2015
6115,0.033457414,2015
6101,0.034228847,2015
6055,0.009364046,2015
6069,0.005783439,2015
6085,4.45E-04,2015
6087,0.006014602,2015
6097,0.002824705,2015
6077,0.018047984,2015
6095,0.016748018,2015
6031,0.004593492,2015
6107,0.022857326,2015
6059,9.77E-04,2015
6037,0.001678348,2015
6013,0.007109944,2015
6001,0.00526692,2015
6075,0,2015
6081,0,2015
6041,0,2015
6091,3.44E-04,2016
6009,0.010230294,2016
6043,0.002549685,2016
6105,8.25E-04,2016
6027,0.001230842,2016
6051,0.015310337,2016
6003,0.002684385,2016
6011,0.019795164,2016
6049,0.006630943,2016
6005,0.003073704,2016
6063,0.003048855,2016
6093,0.017353837,2016
6021,0.016632221,2016
6029,0.022612472,2016
6007,0.00821181,2016
6033,0.023581072,2016
6015,1.36E-04,2016
6025,0.004664834,2016
6023,0.003134094,2016
6053,0.080231253,2016
6073,0.005601121,2016
6079,0.026222689,2016
6083,0.027764765,2016
6109,0.007795309,2016
6035,0.004917357,2016
6045,8.56E-04,2016
6019,0.033268412,2016
6039,0.019544932,2016
6111,0.012455737,2016
6071,0.004332725,2016
6065,0.002127309,2016
6047,0.012272518,2016
6099,0.014563783,2016
6103,0.003249121,2016
6089,0.003983103,2016
6067,0.006794421,2016
6061,0.008568915,2016
6017,0.025921448,2016
6113,0.025833808,2016
6057,0.001702571,2016
6115,0.016989399,2016
6101,0.031031905,2016
6055,0.004689446,2016
6069,9.54E-04,2016
6085,0.010737722,2016
6087,0.005753005,2016
6097,0.001690404,2016
6077,0.014447323,2016
6095,0.01089074,2016
6031,0.015656401,2016
6107,0.040633275,2016
6059,0.004246445,2016
6037,0.025035356,2016
6013,0.001835711,2016
6001,2.21E-04,2016
6075,0,2016
6081,0,2016
6041,4.00E-04,2016
6091,0.001657112,2017
6009,0.003782451,2017
6043,0.131184297,2017
6105,0.032666665,2017
6027,6.48E-05,2017
6051,0.007862826,2017
6003,0.016151926,2017
6011,0.039600436,2017
6049,0.042487254,2017
6005,4.49E-04,2017
6063,0.011052099,2017
6093,0.078657609,2017
6021,0.021497508,2017
6029,0.014879718,2017
6007,0.048106284,2017
6033,0.011486959,2017
6015,0.03885458,2017
6025,0.008116243,2017
6023,0.001391183,2017
6053,0.007181004,2017
6073,0.005695855,2017
6079,0.008841707,2017
6083,0.047052827,2017
6109,0.014039791,2017
6035,0.009967088,2017
6045,0.01207084,2017
6019,0.042690067,2017
6039,0.051018515,2017
6111,0.169069636,2017
6071,0.001038729,2017
6065,0.005320054,2017
6047,0.02468169,2017
6099,0.0383433,2017
6103,0.003721441,2017
6089,0.00290603,2017
6067,0.009494684,2017
6061,0.00438587,2017
6017,0.017707249,2017
6113,0.027492008,2017
6057,0.007837975,2017
6115,0.035520716,2017
6101,0.064921198,2017
6055,0.158992503,2017
6069,5.33E-05,2017
6085,0.001016943,2017
6087,0,2017
6097,0.082415089,2017
6077,0.044009399,2017
6095,0.021623331,2017
6031,0.031317477,2017
6107,0.065742513,2017
6059,0.018746566,2017
6037,0.01139878,2017
6013,0.003711856,2017
6001,2.06E-05,2017
6075,0,2017
6081,4.49E-04,2017
6041,0,2017
6091,0.003017973,2018
6009,0.014704795,2018
6043,0.147550107,2018
6105,0.031790202,2018
6027,0.001813872,2018
6051,0.008496357,2018
6003,0.043939694,2018
6011,0.145117747,2018
6049,0.026589089,2018
6005,0.013570695,2018
6063,0.011419257,2018
6093,0.024771547,2018
6021,0.079117814,2018
6029,0.009987854,2018
6007,0.183274678,2018
6033,0.415895483,2018
6015,0.014138576,2018
6025,0.006284085,2018
6023,0.004581759,2018
6053,0.007368779,2018
6073,0.004132732,2018
6079,0.004493315,2018
6083,0.004648326,2018
6109,0.033936928,2018
6035,0.010245871,2018
6045,0.012507277,2018
6019,0.024132564,2018
6039,0.043572021,2018
6111,0.036041306,2018
6071,7.80E-04,2018
6065,0.011745097,2018
6047,0.017962026,2018
6099,0.02940954,2018
6103,0.012867311,2018
6089,0.147543308,2018
6067,0.016055265,2018
6061,0.011667627,2018
6017,0.011101077,2018
6113,0.116604649,2018
6057,0.003067034,2018
6115,0.02850832,2018
6101,0.072767266,2018
6055,0.065071628,2018
6069,0.017234349,2018
6085,5.08E-04,2018
6087,0.002187128,2018
6097,0.002629517,2018
6077,0.026441017,2018
6095,0.031228749,2018
6031,0.007340048,2018
6107,0.025535282,2018
6059,0.037761703,2018
6037,0.02257186,2018
6013,0.002886999,2018
6001,4.97E-04,2018
6075,0,2018
6081,0,2018
6041,0.001601897,2018
6091,0.005059264,2019
6009,0.005768331,2019
6043,0.011798959,2019
6105,0.006816486,2019
6027,0.003465791,2019
6051,0.007813551,2019
6003,0.006247774,2019
6011,0.043958808,2019
6049,0.00749247,2019
6005,0.010449736,2019
6063,0.045074729,2019
6093,0.009921779,2019
6021,0.028629666,2019
6029,0.007277848,2019
6007,0.025145514,2019
6033,0.009423615,2019
6015,5.41E-04,2019
6025,0.003691545,2019
6023,6.55E-04,2019
6053,0.007921057,2019
6073,0.001541019,2019
6079,0.007056607,2019
6083,0.006665525,2019
6109,0.009129981,2019
6035,0.003131554,2019
6045,0.005488363,2019
6019,0.016740978,2019
6039,0.015342533,2019
6111,0.018608571,2019
6071,6.63E-04,2019
6065,0.006941904,2019
6047,0.02065633,2019
6099,0.025890883,2019
6103,0.024336555,2019
6089,0.003855194,2019
6067,0.006441701,2019
6061,0.002740735,2019
6017,0.01911573,2019
6113,0.014657823,2019
6057,0.003343668,2019
6115,0.035817783,2019
