GEOID,mean
06091,129.33124159569698
06009,229.07438826839456
06043,866.7863161269827
06105,2214.176692960587
06027,2046.6785714285713
06051,2500.989229494615
06003,533.1868571314484
06011,3836.4710650064835
06049,1225.4660703682573
06005,248.45916429249766
06063,405.9795829334262
06093,519.6160601915353
06021,1014.3689436527424
06029,470.1982009628874
06007,3992.956204150969
06033,3148.0857500368606
06015,392.64323260347913
06025,1143.2527311699087
06023,307.6427120543531
06053,305.17458309911933
06073,645.4342873020283
06079,150.0408163265306
06083,800.0943396226415
06109,1281.8204068164077
06035,1618.6980593607304
06045,780.4642508835502
06019,408.0982575913789
06039,454.9774824160096
06111,2018.4791727899164
06071,879.3606893471907
06065,3916.025935954613
06047,287.0488295537674
06099,177.26140017538728
06103,372.52016321791984
06089,2246.8599808011886
06067,313.31024545701115
06061,1228.8003120124806
06017,297.8794528636096
06113,1661.7398574292142
06057,159.66666666666666
06115,216.29003331679309
06101,202.58336792191793
06055,904.1635530207008
06069,997.0304970696768
06085,105.5
06087,1065.5
06097,139.07142857142858
06077,174.71454188075444
06095,2129.9979052529807
06031,161.86864568734873
06107,317.73103826836547
06059,6943.0850418511245
06037,3624.4081217405037
06013,66.14285714285714
06001,88.06389776357828
06075,
06081,
06041,114.0
