GEOID,mean
06091,353.0
06009,2230.956755801465
06043,431.0
06105,602.3387784693306
06027,
06051,1686.542969135194
06003,1719.9517295597484
06011,1002.7025737174024
06049,598.4940138150474
06005,1062.6080035870425
06063,323.0366666666667
06093,589.6260297810478
06021,320.46195631011256
06029,281.5450334107388
06007,302.52
06033,1962.5681347702327
06015,624.8924969954178
06025,741.3377269670477
06023,757.8089055902742
06053,329.1392405063291
06073,521.2473039663682
06079,1589.1351351351352
06083,667.0178571428571
06109,657.6241301485799
06035,3910.686634622283
06045,118.25
06019,1157.4644013584518
06039,1033.2463409528596
06111,433.875
06071,2629.4919050063186
06065,433.1588084795322
06047,342.1932719994382
06099,117.82095557418273
06103,81.2
06089,423.8196091936429
06067,389.0952008346373
06061,484.16840978341423
06017,586.2575622357914
06113,3121.554295925558
06057,494.25454939341415
06115,355.8702585165499
06101,511.63969303718505
06055,611.8412894134226
06069,1523.5806921086676
06085,89.00672645739911
06087,230.27272727272728
06097,123.1890482398957
06077,209.80579973729414
06095,591.3797321658511
06031,271.33896579804565
06107,337.2898061637423
06059,301.5932678821879
06037,1374.25
06013,190.6769790718835
06001,355.3636911942099
06075,
06081,
06041,
