GEOID,mean
06091,370.54545454545456
06009,410.9314545454546
06043,629.544064550218
06105,2139.4295932437085
06027,
06051,130.0
06003,
06011,330.9681938740589
06049,3288.048394153487
06005,586.6362053959965
06063,227.0810810810811
06093,980.4260615033446
06021,378.9272899649942
06029,1533.7199591746441
06007,194.92732491717123
06033,452.08763586956496
06015,390.0
06025,541.7926244181883
06023,434.9851457399103
06053,548.2881355932203
06073,2929.0408163265306
06079,180.46153846153845
06083,315.47058823529414
06109,246.08667141114273
06035,1874.7086361909583
06045,258.2659574468085
06019,257.12559734872184
06039,483.07292357335456
06111,200.54166666666666
06071,1533.8233702571938
06065,210.18093093093094
06047,393.8545434655775
06099,163.6289878987899
06103,359.4726098489217
06089,6933.839778430235
06067,214.33967213114755
06061,2550.700182185308
06017,2412.032812863609
06113,479.28709874486293
06057,157.0
06115,267.4127154283829
06101,411.478055008778
06055,1601.7670735475892
06069,259.3333333333333
06085,152.0
06087,
06097,106.375
06077,185.43546432062558
06095,346.76368925393564
06031,251.83831729300337
06107,292.27969407736197
06059,7271.182314540059
06037,398.1372549019608
06013,174.34439834024897
06001,162.0
06075,
06081,
06041,554.0
