GEOID,mean
06091,1.0
06009,1.030909090909091
06043,1.303157060455286
06105,1.5823422957600826
06027,
06051,1.0
06003,
06011,1.039185489390828
06049,1.2809826289862587
06005,1.0
06063,1.027027027027027
06093,2.293169865973385
06021,1.0867852975495915
06029,1.3384683452658677
06007,1.1893636467496858
06033,1.0799540133779264
06015,1.0
06025,1.032295023272467
06023,1.0
06053,1.0677966101694916
06073,1.0
06079,1.0
06083,1.2352941176470589
06109,1.1296258641724277
06035,1.130758515892111
06045,1.3404255319148937
06019,1.1506778836125982
06039,1.4175617734164345
06111,1.0277777777777777
06071,1.8863636363636365
06065,1.0724185724185722
06047,1.0479871645274212
06099,1.045214521452145
06103,1.1470418636835429
06089,1.4470041992420883
06067,1.0
06061,1.38852661564334
06017,1.6036302633087076
06113,1.0141619460179943
06057,1.0
06115,1.1683021357301888
06101,1.0871947651220943
06055,1.2167027194066748
06069,1.0
06085,1.0
06087,
06097,1.125
06077,1.0797653958944282
06095,1.0
06031,1.2082951420714942
06107,1.341673154504919
06059,1.1675964391691396
06037,1.0784313725490196
06013,1.0
06001,1.0
06075,
06081,
06041,1.0
