GEOID,mean
06091,3.435970553461808E-4
06009,0.010230294459468098
06043,0.002549684623214753
06105,8.248110316441932E-4
06027,0.0012308417700190545
06051,0.015310337117267507
06003,0.002684384775853871
06011,0.019795164351409954
06049,0.006630942541118342
06005,0.0030737044690073525
06063,0.0030488549108733014
06093,0.01735383707153486
06021,0.016632220562313435
06029,0.02261247163409879
06007,0.008211809882276946
06033,0.023581071685282784
06015,1.3570319167545699E-4
06025,0.004664833832674862
06023,0.0031340940395089647
06053,0.08023125289946315
06073,0.0056011207408832135
06079,0.026222688595144275
06083,0.027764765444378607
06109,0.0077953090904100296
06035,0.004917357407505763
06045,8.560879266087566E-4
06019,0.03326841211143541
06039,0.019544932438352227
06111,0.012455736965908416
06071,0.004332725107965869
06065,0.0021273089274817425
06047,0.01227251823139083
06099,0.014563782852544808
06103,0.0032491212653778575
06089,0.003983102522507526
06067,0.006794420762892875
06061,0.008568914930593174
06017,0.025921448390879117
06113,0.025833808437856345
06057,0.001702571230020845
06115,0.01698939855063677
06101,0.03103190535172768
06055,0.00468944586024033
06069,9.539307558498395E-4
06085,0.01073772240644623
06087,0.00575300462084419
06097,0.0016904035166285644
06077,0.014447322663559293
06095,0.01089074035468591
06031,0.015656400823312405
06107,0.04063327543494979
06059,0.0042464445105215645
06037,0.025035356373320508
06013,0.0018357111318493464
06001,2.2077860194729892E-4
06075,0.0
06081,0.0
06041,4.0047428719503083E-4
