GEOID,mean
06091,0.0034494979965856735
06009,0.003856419823201455
06043,0.022131049166774074
06105,0.004087044406801034
06027,0.001198451197123816
06051,0.0
06003,0.0013421923879269354
06011,0.0498568171864297
06049,0.010814751525395391
06005,0.012597677645512317
06063,0.0034299617747324644
06093,0.015592830524386784
06021,0.01903151352618573
06029,0.00440543224124215
06007,0.01987386871197176
06033,0.005743479461552472
06015,0.0037848468303232925
06025,0.004644267314907854
06023,0.012696835611215715
06053,0.010210252501822515
06073,0.0061491469565741605
06079,0.002806748278731502
06083,0.0016130707570564088
06109,0.18571443275859714
06035,0.0019649614892316516
06045,0.0028160256974095097
06019,0.01997961061113642
06039,0.015593891747889888
06111,0.03128911728166562
06071,0.0013340411162589027
06065,0.016006841596550647
06047,0.010001313974114698
06099,0.01112163737461615
06103,0.015169595782073823
06089,0.004335697274733576
06067,0.016200271463302163
06061,0.0492734277826654
06017,0.007243410943041712
06113,0.00961704878644731
06057,0.0010223445768963472
06115,0.02744534574951802
06101,0.063569384529962
06055,0.007991686666501725
06069,0.008108411424723636
06085,0.001525414603701275
06087,0.0031348836211979895
06097,0.004527629811205135
06077,0.020667558397910922
06095,0.008882243420627003
06031,0.002502480504311552
06107,0.009450348599129549
06059,0.0029885432324774216
06037,0.014324644592003763
06013,0.014119610732198059
06001,0.0010244762464460993
06075,0.0
06081,0.0019134359465434922
06041,0.0
