GEOID,mean
06091,0.0037944477962442405
06009,0.01034312858953576
06043,0.020190337335366196
06105,0.00943896174674479
06027,0.0
06051,5.279426592161209E-4
06003,0.0
06011,0.026251305490359055
06049,0.01910404883741807
06005,0.0049359698600830865
06063,0.00470031798759634
06093,0.0690685175239727
06021,0.020175248438644888
06029,0.007876692480194012
06007,0.013591372203757234
06033,0.009369754729434625
06015,2.703462021659495E-4
06025,0.004045231276285671
06023,0.0022900773157829173
06053,0.005193145669030418
06073,0.01434800956533971
06079,0.0011921038493267044
06083,0.0014909726507120538
06109,0.005624608290292918
06035,0.010866457199203332
06045,0.004023613255061156
06019,0.015559241300109111
06039,0.02733885717703913
06111,0.005402488322562687
06071,7.087093430125421E-4
06065,0.0015425662222895247
06047,0.009008606530451341
06099,0.007814461137455422
06103,0.0038097539543058014
06089,0.049557835352462797
06067,0.0039844228661456
06061,0.050510312428220364
06017,0.06989316223754839
06113,0.02291446082423848
06057,0.001363126102528463
06115,0.02450701037511266
06101,0.04014222867637638
06055,0.021350751746377367
06069,0.003577240334436898
06085,5.084715345670917E-4
06087,0.0
06097,0.001502580903669835
06077,0.02331904557403149
06095,0.008402044439971546
06031,0.008162051510325568
06107,0.007590902521722649
06059,0.01154446434370577
06037,0.003566489315752363
06013,0.0011693560778212135
06001,8.751727314601562E-4
06075,0.0
06081,0.0
06041,8.009485743900617E-4
