GEOID,mean
06091,1.2886247877758914
06009,1.1300072833211945
06043,3.437796208530806
06105,2.486872656450352
06027,1.1263157894736842
06051,1.5746329031997086
06003,3.559836427053681
06011,1.6741550761505173
06049,1.3872469853574505
06005,1.3394342762063227
06063,2.633621323164313
06093,1.9123332895650058
06021,2.2917829946961588
06029,1.3015712113532691
06007,1.5342359189939674
06033,2.1992363213038413
06015,1.6632387734545204
06025,1.5176658308639164
06023,3.4502504676112054
06053,1.781335415853182
06073,1.0527745440434615
06079,1.0486780566956189
06083,1.0
06109,1.7352741826162732
06035,1.3878451652971524
06045,2.444986157366166
06019,2.3927536959070204
06039,2.8486411817771766
06111,1.1412644553701266
06071,1.8619281408418198
06065,1.2177023630633386
06047,1.1599654128837007
06099,1.3917517089735518
06103,2.861441920896902
06089,1.1926901399395666
06067,1.0581527936145951
06061,1.3285654935010978
06017,1.1796916792296843
06113,1.2606821338546217
06057,1.0
06115,1.367296030278267
06101,1.2100912134857407
06055,1.439065217836168
06069,1.0
06085,1.4706760785912694
06087,1.288371280207709
06097,1.2090572991105704
06077,1.3362643380898775
06095,1.0446297204512016
06031,1.0
06107,2.75695951761057
06059,1.16296992481203
06037,2.2392805398561606
06013,1.1595911129654741
06001,2.1172264419653453
06075,1.0
06081,1.6436840139864888
06041,1.9444444444444444
