GEOID,mean
06091,0.003017972560934368
06009,0.014704794572929085
06043,0.14755010690361775
06105,0.03179020191195104
06027,0.0018138720821333433
06051,0.008496357195651439
06003,0.04393969433103554
06011,0.14511774680786577
06049,0.026589088972884943
06005,0.013570695202787182
06063,0.01141925690637873
06093,0.024771546758608237
06021,0.07911781352412578
06029,0.009987854330946856
06007,0.1832746775484599
06033,0.4158954833630056
06015,0.01413857628268668
06025,0.006284085020246427
06023,0.004581759226097634
06053,0.007368778580422822
06073,0.0041327320068553506
06079,0.004493314509000655
06083,0.004648326499278756
06109,0.03393692844693104
06035,0.010245870622422184
06045,0.012507276747376169
06019,0.024132563913724127
06039,0.0435720211455299
06111,0.036041306083919825
06071,7.795479604262899E-4
06065,0.011745097078513518
06047,0.017962026148084863
06099,0.029409539660324537
06103,0.012867311072056246
06089,0.14754330790725884
06067,0.016055264598337515
06061,0.011667627339744559
06017,0.011101077116909795
06113,0.11660464855839724
06057,0.0030670337306890416
06115,0.028508319894591756
06101,0.07276726604877631
06055,0.06507162827523078
06069,0.01723434898902043
06085,5.084715345670917E-4
06087,0.002187128107812551
06097,0.0026295165814222113
06077,0.02644101671950495
06095,0.031228748679093424
06031,0.007340048385030407
06107,0.025535282465493366
06059,0.0377617030722663
06037,0.022571859754835052
06013,0.002886999445243245
06001,4.971489381978745E-4
06075,0.0
06081,0.0
06041,0.0016018971487801233
