GEOID,mean,year
6093,980.4260615,2014
6021,378.92729,2014
6029,1533.719959,2014
6007,194.9273249,2014
6033,452.0876359,2014
6015,390,2014
6025,541.7926244,2014
6023,434.9851457,2014
6053,548.2881356,2014
6073,2929.040816,2014
6079,180.4615385,2014
6083,315.4705882,2014
6109,246.0866714,2014
6035,1874.708636,2014
6045,258.2659574,2014
6019,257.1255973,2014
6039,483.0729236,2014
6111,200.5416667,2014
6071,1533.82337,2014
6065,210.1809309,2014
6047,393.8545435,2014
6099,163.6289879,2014
6103,359.4726098,2014
6089,6933.839778,2014
6067,214.3396721,2014
6061,2550.700182,2014
6017,2412.032813,2014
6113,479.2870987,2014
6057,157,2014
6115,267.4127154,2014
6101,411.478055,2014
6055,1601.767074,2014
6069,259.3333333,2014
6085,152,2014
6087,0,2014
6097,106.375,2014
6077,185.4354643,2014
6095,346.7636893,2014
6031,251.8383173,2014
6107,292.2796941,2014
6059,7271.182315,2014
6037,398.1372549,2014
6013,174.3443983,2014
6001,162,2014
6075,0,2014
6081,0,2014
6041,554,2014
6091,353,2015
6009,2230.95676,2015
6043,431,2015
6105,602.338778,2015
6027,0,2015
6051,1686.54297,2015
6003,1719.95173,2015
6011,1002.70257,2015
6049,598.494014,2015
6005,1062.608,2015
6063,323.036667,2015
6093,589.62603,2015
6021,320.461956,2015
6029,281.545033,2015
6007,302.52,2015
6033,1962.56813,2015
6015,624.892497,2015
6025,741.337727,2015
6023,757.808906,2015
6053,329.139241,2015
6073,521.247304,2015
6079,1589.13514,2015
6083,667.017857,2015
6109,657.62413,2015
6035,3910.68663,2015
6045,118.25,2015
6019,1157.4644,2015
6039,1033.24634,2015
6111,433.875,2015
6071,2629.49191,2015
6065,433.158808,2015
6047,342.193272,2015
6099,117.820956,2015
6103,81.2,2015
6089,423.819609,2015
6067,389.095201,2015
6061,484.16841,2015
6017,586.257562,2015
6113,3121.5543,2015
6057,494.254549,2015
6115,355.870259,2015
6101,511.639693,2015
6055,611.841289,2015
6069,1523.58069,2015
6085,89.0067265,2015
6087,230.272727,2015
6097,123.189048,2015
6077,209.8058,2015
6095,591.379732,2015
6031,271.338966,2015
6107,337.289806,2015
6059,301.593268,2015
6037,1374.25,2015
6013,190.676979,2015
6001,355.363691,2015
6075,0,2015
6081,0,2015
6041,0,2015
6091,80,2016
6009,261.8125,2016
6043,285.9249477,2016
6105,97.2943787,2016
6027,640.0614035,2016
6051,2328.093103,2016
6003,745.3333333,2016
6011,187.9647416,2016
6049,479.4424603,2016
6005,111.2683438,2016
6063,478.1041667,2016
6093,904.4710843,2016
6021,456.222753,2016
6029,2565.859215,2016
6007,252.5037345,2016
6033,1675.528239,2016
6015,209,2016
6025,783.6305887,2016
6023,240.2597788,2016
6053,1503.604546,2016
6073,1019.730844,2016
6079,1559.555793,2016
6083,3786.533381,2016
6109,653.7794894,2016
6035,768.3646743,2016
6045,128.05,2016
6019,731.6698674,2016
6039,260.2960244,2016
6111,762.0658635,2016
6071,1867.198449,2016
6065,163.871608,2016
6047,294.874197,2016
6099,157.7733015,2016
6103,243.737931,2016
6089,335.7267012,2016
6067,154.018458,2016
6061,614.3097815,2016
6017,627.543569,2016
6113,227.6067734,2016
6057,105.0196232,2016
6115,190.2867848,2016
6101,211.9131512,2016
6055,130.7221245,2016
6069,105,2016
6085,636.8480966,2016
6087,283.3407877,2016
6097,217.2222222,2016
6077,121.8778006,2016
6095,308.5949835,2016
6031,389.5168439,2016
6107,1068.897303,2016
6059,276.892546,2016
6037,6768.625,2016
6013,73.08546256,2016
6001,57.73381295,2016
6075,0,2016
6081,0,2016
6041,96,2016
6091,219.3102041,2017
6009,196.6904209,2017
6043,1848.119424,2017
6105,1304.145063,2017
6027,136,2017
6051,958.282927,2017
6003,839.2095318,2017
6011,382.8382795,2017
6049,1248.431197,2017
6005,263.3062201,2017
6063,511.8678161,2017
6093,1324.007003,2017
6021,245.2876665,2017
6029,575.0302833,2017
6007,956.4558439,2017
6033,207.0217391,2017
6015,1030.444865,2017
6025,738.597648,2017
6023,195.2941176,2017
6053,1295.435541,2017
6073,984.3071418,2017
6079,1384.392667,2017
6083,4075.579568,2017
6109,533.8357249,2017
6035,1395.124458,2017
6045,827.2411348,2017
6019,618.1102262,2017
6039,474.6015414,2017
6111,3710.771069,2017
6071,975.9332966,2017
6065,469.3966092,2017
6047,375.2749303,2017
6099,289.8093882,2017
6103,279.9848623,2017
6089,391.7434211,2017
6067,159.2634838,2017
6061,263.2549407,2017
6017,440.863556,2017
6113,278.8815057,2017
6057,223.3043478,2017
6115,401.6989437,2017
6101,337.3439364,2017
6055,2062.055735,2017
6069,176,2017
6085,96.5,2017
6087,0,2017
6097,2107.8768,2017
6077,203.6511281,2017
6095,619.0910239,2017
6031,829.3873038,2017
6107,1089.097468,2017
6059,1610.075433,2017
6037,1149.960123,2017
6013,128.5,2017
6001,489,2017
6075,0,2017
6081,170,2017
6041,0,2017
6091,129.3312416,2018
6009,229.0743883,2018
6043,866.7863161,2018
6105,2214.176693,2018
6027,2046.678571,2018
6051,2500.989229,2018
6003,533.1868571,2018
6011,3836.471065,2018
6049,1225.46607,2018
6005,248.4591643,2018
6063,405.9795829,2018
6093,519.6160602,2018
6021,1014.368944,2018
6029,470.198201,2018
6007,3992.956204,2018
6033,3148.08575,2018
6015,392.6432326,2018
6025,1143.252731,2018
6023,307.6427121,2018
6053,305.1745831,2018
6073,645.4342873,2018
6079,150.0408163,2018
6083,800.0943396,2018
6109,1281.820407,2018
6035,1618.698059,2018
6045,780.4642509,2018
6019,408.0982576,2018
6039,454.9774824,2018
6111,2018.479173,2018
6071,879.3606893,2018
6065,3916.025936,2018
6047,287.0488296,2018
6099,177.2614002,2018
6103,372.5201632,2018
6089,2246.859981,2018
6067,313.3102455,2018
6061,1228.800312,2018
6017,297.8794529,2018
6113,1661.739857,2018
6057,159.6666667,2018
6115,216.2900333,2018
6101,202.5833679,2018
6055,904.163553,2018
6069,997.0304971,2018
6085,105.5,2018
6087,1065.5,2018
6097,139.0714286,2018
