GEOID,mean
06091,1.0
06009,1.0
06043,1.5571880650994574
06105,1.5325178997613365
06027,1.4018691588785046
06051,2.4324324324324325
06003,1.0387531592249368
06011,1.1560903331289598
06049,1.0526794199066232
06005,1.4386433710174718
06063,1.7384033864211588
06093,1.173852860359895
06021,1.384417720217905
06029,1.117156734050932
06007,1.346424601704335
06033,1.3187155772628076
06015,1.0
06025,1.037037037037037
06023,1.0
06053,1.1559177270350358
06073,1.142511177347243
06079,1.0909646842990368
06083,1.0263157894736843
06109,1.135099586621571
06035,1.044819404165568
06045,1.118424272082212
06019,1.1194411776109183
06039,1.0200850661625709
06111,1.0
06071,1.2735517846693973
06065,1.1971614095423864
06047,1.0973251486911992
06099,1.0084669787827474
06103,1.5800686044412346
06089,1.067146493460897
06067,1.0
06061,1.1612903225806452
06017,1.9193081377628776
06113,1.044278520576489
06057,1.0
06115,1.222241029113067
06101,1.2961933423694552
06055,1.7294460641399416
06069,1.1031288596130095
06085,1.0
06087,
06097,1.4417443735539506
06077,1.1196043714512485
06095,1.0952380952380953
06031,1.166856399414539
06107,1.312147877877341
06059,1.0
06037,1.030819434372734
06013,1.0739988392338944
06001,1.0589402096911305
06075,
06081,
06041,
